qseqid	sseqid	pident	align_len	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovhsp	scovhsp	stitle
SRR19790908|k141_33522/Aquamavirus/311/234-282/1.0415925641025645	YP_010803188.1	38.8	85	51	1	297	46	326	410	2.94e-13	67.0	311	492	81.0	17.3	YP_010803188.1 prolyl-tRNA synthetase class IIa archaeal-type [Fadolivirus algeromassiliense]
ERR3179227|k141_1511/Norovirus/381/189-141/1.1486066666666666	YP_009329985.1	63.8	47	17	0	141	1	565	611	7.46e-13	67.0	381	1701	37.0	2.8	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19790908|k141_71024/Poecivirus/302/113-62/1.1835525	YP_009238942.1	61.5	52	20	0	3	158	160	211	1.36e-13	67.0	302	267	51.7	19.5	YP_009238942.1 histone H2B/H2A fusion protein [Brazilian marseillevirus]
SRR19790899|k141_65270/Ampivirus/336/111-63/1.3210559130434782	YP_009255230.1	40.0	100	49	3	335	48	556	648	5.58e-13	66.6	336	793	85.7	11.7	YP_009255230.1 structural protein [Antarctic picorna-like virus 2]
SRR19115554|k141_15999/Avastrovirus/342/102-150/1.0042479130434785	YP_012360075.1	34.3	102	67	0	20	325	185	286	4.57e-13	66.6	342	336	89.5	30.4	YP_012360075.1 terminase large subunit [Bacillus phage vB_BaeroP_SYYB1]
SRR19790899|k141_7854/Pasivirus/814/639-660/1.0627971287128717	YP_009614288.1	26.2	187	118	3	800	255	40	211	7.47e-12	66.2	814	214	67.1	80.4	YP_009614288.1 methyltransferase [Mycobacterium phage Send513]
SRR19115554|k141_41559/Sicinivirus/316/189-213/1.1183458196721312	YP_009196009.1	36.0	100	55	3	277	5	98	197	4.05e-13	66.2	316	302	86.4	33.1	YP_009196009.1 ribose-phosphate pyrophosphokinase [Staphylococcus phage phiIPLA-RODI]
ERR3179227|k141_20199/Limnipivirus/593/440-398/1.1785153658536585	YP_010802428.1	29.5	129	86	2	394	8	205	328	1.08e-11	66.2	593	1954	65.3	6.3	YP_010802428.1 putative non-structural polyprotein [Solenopsis invicta virus 6]
SRR19790908|k141_77145/Livupivirus/344/51-81/1.159884411764706	YP_010780066.1	42.7	75	43	0	26	250	118	192	2.46e-13	66.2	344	219	65.4	34.2	YP_010780066.1 tyrosine-protein phosphatase [Tupanvirus deep ocean]
SRR19115554|k141_2813/Vesivirus/344/195-234/1.1474845283018869	YP_009329866.1	35.4	113	56	3	6	344	164	259	7.91e-13	66.2	344	452	98.5	21.2	YP_009329866.1 RdRp [Wuhan large pig roundworm virus 1]
SRR19115553|k141_23548/Ampivirus/506/50-8/1.044092846153846	YP_009237537.1	40.5	111	48	6	316	26	43	149	2.52e-12	65.9	506	255	57.5	42.0	YP_009237537.1 coat protein [Lake Sarah-associated circular virus-17]
ERR3179227|k141_6834/Norovirus/350/30-138/1.5321062037037037	YP_009329985.1	64.0	50	18	0	14	163	652	701	1.29e-12	65.9	350	1701	42.9	2.9	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR15534018|k141_54252/Parechovirus/462/36-3/1.1663226548672565	YP_009513212.1	48.5	66	34	0	54	251	592	657	3.96e-12	65.9	462	659	42.9	10.0	YP_009513212.1 envelope protein [Koala retrovirus]
ERR3179227|k141_29249/Norovirus/403/364-253/1.7943262037037038	YP_009329985.1	68.0	50	16	0	395	246	646	695	2.31e-12	65.9	403	1701	37.2	2.9	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19115553|k141_3755/Astroviridae/354/297-225/1.810764537815126	YP_009047186.1	32.4	111	67	2	335	3	1867	1969	1.35e-12	65.9	354	2081	94.1	4.9	YP_009047186.1 VP2 [Drosophila subobscura Nora virus]
ERR3179227|k141_7306/Salivirus/457/166-130/1.293533275862069	YP_002274211.1	28.7	150	93	3	7	456	399	534	5.1e-12	65.5	457	566	98.5	24.0	YP_002274211.1 two-component regulatory system sensor histidine kinase BtsS [Enterobacteria phage YYZ-2008]
SRR19790899|k141_44311/Avihepatovirus/877/820-790/1.3152306306306307	YP_009052252.1	60.9	46	18	0	3	140	254	299	4.5e-11	65.5	877	299	15.7	15.4	YP_009052252.1 NinI-like serine-threonine phosphatase [Aureococcus anophagefferens virus]
SRR19115553|k141_8977/Norovirus/237/69-18/1.016215299145299	YP_009272812.1	43.6	78	44	0	236	3	2229	2306	4.19e-13	65.5	237	2694	98.7	2.9	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19115553|k141_14945/Ampivirus/597/312-381/1.0049940650406504	YP_001294868.1	35.5	124	67	3	354	22	14	137	2.21e-11	65.1	597	472	55.8	26.3	YP_001294868.1 tail fiber protein [Burkholderia phage BcepNY3]
SRR19115554|k141_6679/Limnipivirus/563/240-282/1.099161300813008	YP_009333180.1	27.6	203	107	6	64	561	131	330	2.1e-11	65.1	563	2012	88.5	9.9	YP_009333180.1 hypothetical protein 1 [Wenling picorna-like virus 2]
SRR19115553|k141_24730/Limnipivirus/2327/2219-2177/1.0163215384615385	YP_398615.1	38.8	103	52	3	57	359	2	95	6.29e-10	65.1	2327	359	13.0	26.2	YP_398615.1 ParB-like partition nuclease [Clostridium phage c-st]
SRR19115554|k141_29883/Avisivirus/351/324-216/1.5492685384615386	YP_009336736.1	36.1	122	66	4	351	1	1274	1388	2.53e-12	65.1	351	2654	100.0	4.3	YP_009336736.1 hypothetical protein [Wenling picorna-like virus 9]
SRR19115554|k141_88/Harkavirus/353/18-81/1.0441354954954956	YP_762599.1	33.9	118	72	3	18	353	172	289	2.89e-12	64.7	353	391	95.2	30.2	YP_762599.1 minor structural protein [Lactococcus phage Q54]
SRR15534018|k141_50669/Livupivirus/381/105-27/1.0235783687943265	YP_009830040.1	29.5	112	78	1	365	33	64	175	3.2e-12	64.7	381	320	87.4	35.0	YP_009830040.1 integrase, partial [Bacillus phage vB_BceS-MY192]
SRR19115554|k141_1059/Mosavirus/1316/827-785/1.261725172413793	YP_009604641.1	51.7	58	27	1	812	982	313	370	3.63e-10	64.7	1316	377	13.0	15.4	YP_009604641.1 hypothetical protein FDH93_gp014 [Pseudomonas phage vB_PaeM_G1]
SRR19115554|k141_51729/Teschovirus/621/258-327/1.0017104958677685	YP_009333408.1	30.0	130	87	2	89	478	326	451	4e-11	64.7	621	754	62.8	16.7	YP_009333408.1 hypothetical protein 2 [Beihai picorna-like virus 100]
SRR19115554|k141_28777/Harkavirus/462/168-240/1.5915680172413793	YP_009109668.1	39.2	102	56	4	12	311	132	229	6.06e-12	64.7	462	292	64.9	33.6	YP_009109668.1 replication-associated protein [Circoviridae 13 LDMD-2013]
ERR3179227|k141_2604/Caliciviridae/468/255-294/1.163352252252252	YP_009336506.1	65.2	46	14	1	191	328	1130	1173	1.6e-11	64.3	468	2234	29.5	2.0	YP_009336506.1 hypothetical protein 1 [Hubei orthoptera virus 3]
ERR3179227|k141_1912/Passerivirus/408/321-378/1.1285541592920354	YP_009272812.1	44.3	97	42	3	139	399	850	944	8.94e-12	64.3	408	2694	64.0	3.5	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19790899|k141_36360/Hunnivirus/1012/790-766/1.2913581818181818	YP_009001498.1	29.1	148	88	4	445	2	1200	1330	4.94e-10	64.3	1012	1506	43.9	8.7	YP_009001498.1 ABC transporter [Alphaentomopoxvirus acuprea]
SRR19115554|k141_5813/Crohivirus/427/409-373/1.2023377777777775	YP_009337351.1	30.7	137	88	3	408	1	1561	1691	1.48e-11	63.9	427	2920	95.6	4.5	YP_009337351.1 hypothetical protein [Hubei picorna-like virus 65]
SRR15534018|k141_46/Teschovirus/387/291-324/1.048755867768595	YP_009151015.1	27.7	119	84	1	363	7	416	532	1.23e-11	63.5	387	757	92.2	15.5	YP_009151015.1 FtsK/SpoIIIE-like protein [Bacillus phage Mater]
SRR19115553|k141_8466/Potamipivirus/309/111-276/1.9765582481751829	YP_009333461.1	42.1	76	42	2	62	286	445	519	5.08e-12	63.5	309	2368	72.8	3.2	YP_009333461.1 hypothetical protein 1 [Beihai sipunculid worm virus 5]
SRR19115553|k141_3193/Avastrovirus/433/157-115/1.5826872093023256	YP_009907787.1	42.2	90	51	1	393	127	8	97	6.38e-13	63.5	433	99	61.7	90.9	YP_009907787.1 hypothetical protein H2675_gp54 [Listeria phage LP-HM00113468]
ERR3179227|k141_28700/Ampivirus/347/252-297/2.251262173913044	YP_009329986.1	96.6	29	1	0	115	29	371	399	7.69e-12	63.5	347	755	25.1	3.8	YP_009329986.1 hypothetical protein 2 [Hubei picorna-like virus 24]
SRR19115553|k141_28574/Mosavirus/389/338-287/1.223732025862069	YP_009337788.1	36.1	83	51	1	341	93	715	795	1.33e-11	63.5	389	3291	64.0	2.5	YP_009337788.1 hypothetical protein [Hubei picorna-like virus 68]
ERR3179227|k141_2225/Avastrovirus/334/124-58/1.0499466666666666	YP_009329985.1	43.9	66	37	0	118	315	1584	1649	9.54e-12	63.2	334	1701	59.3	3.9	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR15534018|k141_34076/Avihepatovirus/313/177-213/1.2476666666666667	YP_009909519.1	34.7	98	62	1	19	306	77	174	4.36e-12	63.2	313	275	92.0	35.6	YP_009909519.1 ABC transporter [Escherichia phage 1H12]
SRR19115554|k141_9041/Sakobuvirus/387/363-336/1.1028620388349517	YP_008241828.1	57.7	52	22	0	346	191	738	789	1.64e-11	63.2	387	849	40.3	6.1	YP_008241828.1 phage tail tape measure protein [Cellulophaga phage phi46:1]
SRR19115553|k141_30273/Avastrovirus/687/369-408/1.22782224	YP_008433545.1	30.2	192	113	10	26	550	26	213	2.32e-10	62.8	687	424	76.4	44.3	YP_008433545.1 beta-1,4-glycosyltransferase [Pseudomonas phage PaBG]
SRR19115554|k141_34284/Aalivirus/485/173-131/1.0893267582417585	NP_958099.1	36.7	79	50	0	239	3	382	460	5.62e-11	62.8	485	545	48.9	14.5	NP_958099.1 NS1 [Mythimna loreyi densovirus]
ERR3179227|k141_25770/Norovirus/344/6-111/1.332216111111111	YP_009329985.1	76.3	38	9	0	3	116	658	695	1.45e-11	62.8	344	1701	33.1	2.2	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19790899|k141_66903/Avisivirus/405/120-90/1.2723955555555555	YP_003987327.1	46.0	63	30	2	381	196	73	132	2.89e-11	62.8	405	1297	45.9	4.6	YP_003987327.1 putative bifunctional E2/E3 enzyme [Acanthamoeba polyphaga mimivirus]
SRR19115554|k141_994/Cardiovirus/469/343-307/1.0310821052631578	YP_010085119.1	34.3	105	69	0	417	103	699	803	5.33e-11	62.8	469	960	67.2	10.9	YP_010085119.1 hypothetical protein KM538_s3gp1 [Shuangao chryso-like virus 1]
SRR19115554|k141_2660/Ailurivirus/359/110-77/1.4807792727272726	YP_002854231.1	38.4	99	54	3	82	357	40	138	1.92e-11	62.4	359	358	76.9	27.7	YP_002854231.1 capsid protein [Aedes aegypti densovirus 2]
SRR19115554|k141_22204/Torchivirus/981/147-171/1.1140289887640449	YP_010681733.1	36.5	74	47	0	267	46	3	76	1.71e-11	62.4	981	77	22.6	96.1	YP_010681733.1 hypothetical protein PQE76_gp115 [Bacillus phage vB_BsuS_PJN02]
SRR19115554|k141_38091/Pasivirus/787/267-297/1.1128925806451613	YP_009214146.1	34.7	95	62	0	785	501	354	448	6.36e-10	62.4	787	599	36.2	15.9	YP_009214146.1 tail protein with peptidase activity [Clostridium phage phiCD146]
SRR19115554|k141_44763/Tremovirus/777/429-459/1.2347033272727272	YP_010356098.1	36.0	86	54	1	122	376	55	140	5.22e-11	62.4	777	151	32.8	57.0	YP_010356098.1 ABC-type histidine transport system, ATPase component [Flavobacterium phage vB_FspP_elemoB_14-3B]
ERR3179227|k141_4994/Parechovirus/379/84-108/1.00328	YP_010781366.1	39.2	79	48	0	1	237	152	230	1.94e-11	62.4	379	297	62.5	26.6	YP_010781366.1 stomatin family protein/prohibitin-family membrane protease subunit ybbk [Tupanvirus soda lake]
SRR19115554|k141_13739/Teschovirus/587/252-321/1.4469097520661158	YP_009333408.1	30.0	130	87	2	83	472	326	451	1.92e-10	62.4	587	754	66.4	16.7	YP_009333408.1 hypothetical protein 2 [Beihai picorna-like virus 100]
SRR19115554|k141_16130/Avihepatovirus/536/245-218/1.003960573770492	YP_009140527.1	32.0	178	103	5	1	501	263	433	1.58e-10	62.0	536	506	93.5	33.8	YP_009140527.1 tail sheath [Flavobacterium phage FCL-2]
SRR19790908|k141_92726/Avihepatovirus/336/75-36/1.2735161386138614	YP_009046591.1	37.8	90	55	1	67	336	168	256	2.23e-11	62.0	336	414	80.4	21.5	YP_009046591.1 serine/threonine protein kinase US3 [Falconid herpesvirus 1]
SRR19115553|k141_25315/Mamastrovirus/401/165-195/1.0044900819672131	YP_010655358.1	41.5	82	45	1	297	61	44	125	5.2e-12	61.6	401	129	59.1	63.6	YP_010655358.1 dUTPase [Pseudoalteromonas phage C7]
SRR19115553|k141_3544/Sicinivirus/304/21-132/1.0306689189189189	YP_012476019.1	34.8	89	58	0	302	36	35	123	1.1e-11	61.6	304	245	87.8	36.3	YP_012476019.1 hypothetical protein [Enterococcus phage TJE1]
ERR3179227|k141_27019/Salivirus/671/627-648/1.0109555238095238	YP_009325865.1	34.9	146	88	4	1	432	544	684	6.58e-10	61.6	671	870	64.4	16.2	YP_009325865.1 ATPase [Only Syngen Nebraska virus 5]
SRR19115553|k141_23769/Ampivirus/318/117-141/1.033322627118644	YP_009836288.1	46.1	76	37	2	93	308	11	86	9.25e-13	61.6	318	92	67.9	82.6	YP_009836288.1 hypothetical protein HWB43_gp31 [Paenibacillus phage BN12]
SRR19115553|k141_14937/Ampivirus/528/243-312/1.025601300813008	YP_010052516.1	46.6	73	38	1	285	70	13	85	2.72e-10	61.2	528	471	40.9	15.5	YP_010052516.1 tail fiber protein [Xanthomonas phage XPV1]
ERR3179227|k141_27088/Harkavirus/359/219-270/1.0838712264150945	YP_009329986.1	55.3	47	21	0	218	358	78	124	5.68e-11	61.2	359	755	39.3	6.2	YP_009329986.1 hypothetical protein 2 [Hubei picorna-like virus 24]
ERR3179227|k141_20113/Norovirus/281/137-29/1.343946759259259	YP_009329985.1	75.7	37	9	0	140	30	659	695	2.33e-11	61.2	281	1701	39.5	2.2	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19790899|k141_24374/Kunsagivirus/330/252-114/1.050902868852459	YP_003970068.1	41.3	92	49	2	303	43	367	458	4.22e-11	61.2	330	866	79.1	10.6	YP_003970068.1 putative ubiquitin-activating enzyme E1 [Cafeteria roenbergensis virus BV-PW1]
SRR19115553|k141_6980/Ampivirus/468/273-204/1.0451665040650406	YP_010052516.1	46.6	73	38	1	231	446	13	85	1.58e-10	61.2	468	471	46.2	15.5	YP_010052516.1 tail fiber protein [Xanthomonas phage XPV1]
SRR15534018|k141_38389/Avisivirus/389/164-137/1.1200487155963303	NP_048132.1	32.5	123	78	2	16	384	164	281	7.54e-11	61.2	389	531	94.9	22.2	NP_048132.1 Reverse transcriptase [Melanoplus sanguinipes entomopoxvirus]
SRR19115554|k141_25054/Sapovirus/389/129-168/1.0470842105263156	YP_010082188.1	48.5	68	31	2	317	120	105	170	5.31e-11	61.2	389	289	50.9	22.8	YP_010082188.1 endolysin [Paenibacillus phage C7Cdelta]
ERR3179227|k141_11955/Norovirus/368/95-2/1.5152530555555557	YP_009329985.1	75.7	37	9	0	367	257	659	695	6.6e-11	61.2	368	1701	30.2	2.2	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19790908|k141_57003/Ampivirus/349/97-58/1.6084136633663366	YP_009448822.1	34.3	102	63	3	300	4	78	178	3.73e-11	61.2	349	299	85.1	33.8	YP_009448822.1 Protein kinase [Orpheovirus IHUMI-LCC2]
SRR19115553|k141_12193/Salivirus/6259/5433-5598/1.7094990654205608	YP_009389546.1	27.4	237	148	8	5167	5835	347	573	1.03e-07	61.2	6259	2207	10.7	10.3	YP_009389546.1 polyprotein [Squash chlorotic leaf spot virus]
ERR3179227|k141_5004/Harkavirus/512/132-186/1.0538549056603774	YP_009329986.1	57.4	47	20	0	141	1	90	136	2.59e-10	61.2	512	755	27.5	6.2	YP_009329986.1 hypothetical protein 2 [Hubei picorna-like virus 24]
SRR19115554|k141_30147/Sapovirus/311/302-230/1.3248045762711864	YP_009182157.1	41.5	94	43	3	302	51	308	399	3.19e-11	61.2	311	573	81.0	16.1	YP_009182157.1 66 kDa protein [Penicillium aurantiogriseum partiti-like virus]
ERR3179227|k141_2311/Hepatovirus/1181/359-326/1.049382090909091	YP_009624277.1	33.7	98	65	0	350	57	127	224	8.27e-09	60.8	1181	711	24.9	13.8	YP_009624277.1 minor tail protein [Microbacterium phage Pikmin]
SRR19115553|k141_24528/Caliciviridae/415/304-238/1.0193478333333337	YP_009337438.1	33.6	131	68	6	392	33	1016	1138	2.77e-10	60.1	415	2801	86.7	4.4	YP_009337438.1 hypothetical protein [Sanxia water strider virus 9]
ERR3179227|k141_9426/Sicinivirus/2209/196-139/1.31372592	YP_009882485.1	29.2	137	91	2	408	10	4	138	1.56e-08	60.1	2209	294	18.1	45.9	YP_009882485.1 LysR family transcriptional regulator [Klebsiella phage ST437-OXA245phi4.1]
SRR19790908|k141_13355/Caliciviridae/320/173-116/1.3701578095238094	YP_008004053.1	49.2	59	27	2	145	318	2	58	1.39e-11	60.1	320	151	54.4	37.7	YP_008004053.1 superoxide dismutase precursor [Adoxophyes honmai entomopoxvirus 'L']
ERR3179227|k141_19467/Parechovirus/485/414-471/1.9713564220183484	YP_009329986.1	44.6	74	40	1	372	151	451	523	5.11e-10	60.1	485	755	45.8	9.7	YP_009329986.1 hypothetical protein 2 [Hubei picorna-like virus 24]
SRR19115554|k141_11817/Caliciviridae/504/372-498/2.7298033333333334	YP_009342255.1	34.9	83	53	1	255	500	35	117	5.62e-10	60.1	504	535	48.8	15.5	YP_009342255.1 hypothetical protein 2 [Wuhan arthropod virus 3]
SRR19115554|k141_41037/Vesivirus/313/69-207/1.1136750471698114	NP_734456.1	32.9	82	55	0	14	259	260	341	1.15e-10	59.7	313	612	78.6	13.4	NP_734456.1 RNA-dependent RNA polymerase [Maize chlorotic dwarf virus]
ERR3179227|k141_2826/Ampivirus/245/180-225/1.8672906956521735	YP_009329986.1	71.4	35	10	0	141	245	355	389	4.97e-11	59.7	245	755	42.9	4.6	YP_009329986.1 hypothetical protein 2 [Hubei picorna-like virus 24]
SRR19790899|k141_29583/Tottorivirus/316/237-279/1.091823125	YP_010783351.1	39.2	102	54	4	316	32	18	118	1.18e-10	59.7	316	536	90.2	18.8	YP_010783351.1 putative DEAD/DEAH-box RNA helicase [Tetraselmis virus 1]
ERR3179227|k141_10099/Caliciviridae/954/879-921/1.1403307207207207	YP_009336506.1	60.5	43	15	1	822	694	1142	1182	1.33e-08	59.7	954	2234	13.5	1.8	YP_009336506.1 hypothetical protein 1 [Hubei orthoptera virus 3]
SRR19115553|k141_24630/Sakobuvirus/348/339-246/1.5407360689655172	YP_009333527.1	34.9	126	63	2	328	5	509	633	1.75e-10	59.7	348	966	93.1	12.9	YP_009333527.1 hypothetical protein 2 [Beihai sipunculid worm virus 4]
SRR19115553|k141_36307/Caliciviridae/315/192-87/1.3795112173913042	YP_009333539.1	46.9	64	34	0	284	93	1582	1645	1.67e-10	59.3	315	1727	61.0	3.7	YP_009333539.1 hypothetical protein [Beihai picorna-like virus 45]
SRR19115554|k141_158/Ampivirus/2400/936-984/1.50820936	YP_001285814.1	35.7	84	53	1	327	575	4	87	1.41e-09	59.3	2400	109	10.4	77.1	YP_001285814.1 head closure Hc1 [Geobacillus virus E2]
SRR19115554|k141_34672/Kunsagivirus/447/312-339/1.303914054054054	NP_049374.1	23.7	152	110	3	444	1	1661	1810	7.41e-10	59.3	447	2858	99.3	5.2	NP_049374.1 polyprotein [Sacbrood virus]
SRR19115553|k141_22097/Astroviridae/344/48-141/1.2018457207207207	YP_009337678.1	38.0	92	56	1	19	291	91	182	2.69e-10	58.9	344	348	79.4	26.4	YP_009337678.1 hypothetical protein 2 [Beihai tombus-like virus 15]
ERR3179227|k141_6712/Hepatovirus/477/141-63/1.1147705442176872	YP_009329985.1	86.7	30	4	0	320	231	1367	1396	1.28e-09	58.9	477	1701	18.9	1.8	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19115554|k141_30357/Aphthovirus/635/54-84/1.1404028571428573	YP_009213702.1	33.3	90	60	0	398	129	229	318	3.25e-09	58.9	635	381	42.5	23.6	YP_009213702.1 putative transketolase central region-containing protein [Prochlorococcus phage P-TIM68]
SRR15534018|k141_86725/Rafivirus/308/98-68/1.0845271428571428	YP_009702388.1	36.2	69	44	0	101	307	6	74	8.72e-11	58.9	308	215	67.2	32.1	YP_009702388.1 ubiquitin-conjugation enzyme [African swine fever virus]
SRR19115554|k141_57603/Pasivirus/348/270-168/2.1918558139534885	YP_009505621.1	39.5	81	48	1	294	52	434	513	3.35e-10	58.9	348	881	69.8	9.1	YP_009505621.1 structural polyprotein [Chaetoceros tenuissimus RNA virus 01]
SRR19115554|k141_12238/Astroviridae/371/56-20/1.2387681018518517	YP_006560400.1	38.3	94	55	1	331	59	11	104	3.58e-10	58.9	371	349	73.6	26.9	YP_006560400.1 hypothetical protein B618_gp01 [Nonlabens phage P12024L]
SRR19115554|k141_26851/Torchivirus/1314/753-783/1.040847191011236	YP_009219616.1	31.2	93	62	1	860	1138	6	96	1.11e-08	58.9	1314	245	21.2	37.1	YP_009219616.1 DnaD-like helicase loader [Bacillus phage 250]
SRR15534018|k141_110926/Aalivirus/322/265-211/1.233945989010989	YP_002455824.1	39.0	82	46	2	258	19	114	193	1.64e-10	58.9	322	270	74.5	29.6	YP_002455824.1 DnaC-like helicase loader [Lactobacillus phage Lv-1]
SRR15534018|k141_55894/Bopivirus/354/258-228/1.002198879310345	YP_009810393.1	45.0	60	32	1	326	147	133	191	1.66e-10	58.5	354	201	50.8	29.4	YP_009810393.1 DNA methyltransferase [Caulobacter phage CcrSC]
SRR19115554|k141_22923/Sakobuvirus/606/537-591/2.449917924528302	YP_006560343.1	37.3	102	54	2	27	332	75	166	9.6e-10	58.5	606	181	50.5	50.8	YP_006560343.1 hypothetical protein B617_gp03 [Nonlabens phage P12024S]
SRR19115553|k141_18766/Teschovirus/971/633-657/1.0341453153153153	YP_010771914.1	33.8	151	81	6	521	943	194	335	2.7e-08	58.5	971	749	43.6	19.0	YP_010771914.1 MAG: hypothetical protein QIT33_gp14 [Methanophagales virus PBV300]
ERR3179227|k141_23904/Caliciviridae/392/185-158/1.0698522368421053	YP_009329047.1	41.3	63	36	1	389	201	114	175	1.75e-10	58.5	392	177	48.2	35.0	YP_009329047.1 Hexapeptide transferase [Cedratvirus A11]
SRR19115553|k141_21100/Caliciviridae/577/99-201/1.646038086956522	YP_009336718.1	29.5	156	100	5	13	477	2384	2530	4.22e-09	58.5	577	2689	80.6	5.5	YP_009336718.1 hypothetical protein [Wenling picorna-like virus 8]
ERR3179227|k141_30053/Ampivirus/429/222-276/1.9232932142857144	YP_009330031.1	33.1	124	80	2	14	385	2070	2190	1.52e-09	58.2	429	3062	86.7	4.0	YP_009330031.1 hypothetical protein [Hubei picorna-like virus 46]
SRR19790899|k141_28487/Ampivirus/385/205-157/1.471241304347826	YP_009336839.1	34.1	132	79	4	380	3	393	522	9.07e-10	58.2	385	1061	98.2	12.3	YP_009336839.1 hypothetical protein 2 [Wenzhou picorna-like virus 29]
SRR19115554|k141_46707/Caliciviridae/388/9-108/1.215217785234899	YP_009337351.1	29.5	122	82	1	23	388	1631	1748	1.01e-09	58.2	388	2920	94.3	4.0	YP_009337351.1 hypothetical protein [Hubei picorna-like virus 65]
SRR19115554|k141_29970/Rafivirus/351/129-186/1.1617934615384615	YP_010656396.1	44.4	72	29	2	333	151	99	170	3.42e-10	58.2	351	238	52.1	30.3	YP_010656396.1 DNA methylase [Arthrobacter phage SilentRX]
SRR19790908|k141_65733/Sapovirus/370/163-67/1.046811440677966	YP_009328950.1	33.0	94	59	1	100	369	191	284	6.28e-10	58.2	370	318	73.0	29.6	YP_009328950.1 D-3-phosphoglycerate dehydrogenase, type2 [Cedratvirus A11]
ERR3179227|k141_16061/Rosavirus/370/301-256/1.2588903333333332	YP_009330131.1	50.8	61	30	0	329	147	256	316	7.31e-10	58.2	370	590	49.5	10.3	YP_009330131.1 hypothetical protein 1 [Hubei sobemo-like virus 22]
SRR19115553|k141_14184/Tremovirus/393/201-267/1.5075303305785124	YP_009329865.1	31.7	126	72	3	38	379	404	527	9.83e-10	58.2	393	881	87.0	14.1	YP_009329865.1 hypothetical protein 2 [Beihai mollusks virus 1]
SRR19115553|k141_8511/Crohivirus/459/330-264/1.5544031578947368	YP_009333585.1	27.0	137	91	3	455	48	624	752	2.76e-09	57.8	459	2514	88.9	5.1	YP_009333585.1 hypothetical protein [Beihai picorna-like virus 122]
SRR19115553|k141_37080/Aquamavirus/448/427-343/1.5418723577235771	YP_009315867.1	26.8	142	96	2	430	17	1638	1775	2.54e-09	57.8	448	2830	92.4	4.9	YP_009315867.1 polyprotein [Corey virus]
ERR3179227|k141_31234/Sapovirus/313/130-100/1.1961125619834712	YP_009882647.1	46.6	58	31	0	121	294	386	443	5.48e-10	57.8	313	613	55.6	9.5	YP_009882647.1 RNA polymerase sigma factor [Klebsiella phage ST13-OXA48phi12.1]
SRR19115554|k141_12995/Tremovirus/425/299-197/2.454328429752066	YP_008130309.1	37.2	113	66	4	335	3	653	762	2.73e-09	57.4	425	3245	78.4	3.4	YP_008130309.1 polyprotein [Nilaparvata lugens honeydew virus-2]
SRR19115554|k141_58459/Potamipivirus/906/540-597/1.0427918897637796	YP_009109624.1	35.6	118	57	4	904	608	56	173	7.35e-09	57.4	906	174	32.8	67.8	YP_009109624.1 unknown [Po-Circo-like virus 51]
SRR15534018|k141_46944/Tremovirus/376/352-313/1.1313716981132076	YP_010056276.1	36.5	96	61	0	68	355	48	143	1.07e-09	57.4	376	275	76.6	34.9	YP_010056276.1 endolysin [Streptomyces phage Sitrop]
ERR3179227|k141_15378/Avastrovirus/238/123-192/1.0506720289855072	YP_009342286.1	49.1	55	27	1	72	236	1620	1673	2.95e-10	57.4	238	1794	69.3	3.0	YP_009342286.1 hypothetical protein 1 [Wuhan arthropod virus 2]
ERR3179227|k141_28125/Teschovirus/622/253-220/1.3619066393442625	YP_010777996.1	30.8	156	50	4	1	465	126	224	5.02e-09	57.4	622	228	74.8	43.4	YP_010777996.1 cyclophilin ABH-like protein [Bodo saltans virus]
ERR3179227|k141_19616/Limnipivirus/556/81-120/1.0391928703703703	YP_008433545.1	70.0	40	12	0	140	21	1	40	9.04e-09	57.0	556	424	21.6	9.4	YP_008433545.1 beta-1,4-glycosyltransferase [Pseudomonas phage PaBG]
SRR19115553|k141_6989/Harkavirus/353/132-183/1.374525849056604	YP_009336786.1	32.7	101	66	2	35	334	617	716	2.35e-09	56.6	353	2836	85.0	3.5	YP_009336786.1 hypothetical protein [Changping earthworm virus 1]
SRR19115553|k141_14901/Livupivirus/460/399-453/1.1303027826086955	YP_006990457.1	50.0	62	28	3	451	269	130	189	2.36e-09	56.6	460	202	39.8	29.7	YP_006990457.1 dCMP deaminase [Edwardsiella phage KF-1]
SRR19115553|k141_12539/Caliciviridae/219/138-204/1.0548805833333332	YP_009337399.1	48.2	56	29	0	31	198	2475	2530	4.51e-10	56.6	219	2631	76.7	2.1	YP_009337399.1 hypothetical protein [Wenzhou picorna-like virus 47]
