qseqid	sseqid	pident	align_len	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovhsp	scovhsp	stitle
SRR30793080|k141_8249/Livupivirus/356/224-179/1.4417397619047618	YP_007392891.1	39.8	98	50	3	344	51	106	194	2.41e-12	64.7	356	314	82.6	28.3	YP_007392891.1 hypothetical protein H390_gp02 [Xanthomonas citri phage CP2]
SRR33769988|k141_292985/Kunsagivirus/452/323-284/1.07794875	YP_010740143.1	36.5	115	56	3	346	35	538	646	1.27e-11	64.3	452	764	69.0	14.3	YP_010740143.1 RecD-like DNA helicase [Bacillus phage FADO]
SRR30793080|k141_9596/Ampivirus/407/258-288/1.0172029268292684	YP_008241561.1	29.4	126	86	3	403	29	115	238	1.05e-11	63.9	407	568	92.1	21.8	YP_008241561.1 virion structural protein [Cellulophaga phage phi17:2]
SRR19115554|k141_7302/Crohivirus/427/412-103/1.8784675	YP_009337351.1	30.7	137	88	3	408	1	1561	1691	1.48e-11	63.9	427	2920	95.6	4.5	YP_009337351.1 hypothetical protein [Hubei picorna-like virus 65]
SRR30793080|k141_72599/Rosavirus/353/54-78/1.448632093023256	YP_010799789.1	34.1	91	42	1	29	301	251	323	4.61e-12	63.9	353	324	77.3	22.5	YP_010799789.1 V-CATH [Dione juno nucleopolyhedrovirus]
SRR30793080|k141_84799/Astroviridae/2345/95-5/1.2149573873873871	YP_398531.1	27.0	196	123	7	226	768	6	196	3.66e-10	63.9	2345	222	23.2	86.0	YP_398531.1 5'-3' deoxyribonucleotidase [Clostridium phage c-st]
SRR19115554|k141_55211/Astroviridae/2375/21-675/1.335240460526316	YP_010804469.1	28.1	288	166	12	248	1027	38	312	2.27e-09	63.9	2375	458	32.8	60.0	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR33769988|k141_261087/Crohivirus/758/252-603/1.5018905952380952	YP_010778573.1	28.5	158	108	2	219	677	307	464	2.51e-10	63.5	758	849	60.6	18.6	YP_010778573.1 putative Non-LTR retrotransposon [Bodo saltans virus]
SRR30793080|k141_61905/Recovirus/383/306-366/1.0958284684684685	YP_010778125.1	39.0	100	59	2	11	307	99	197	1.14e-11	63.5	383	691	77.5	14.3	YP_010778125.1 putative ATP-dependent RNA helicase [Bodo saltans virus]
SRR33769988|k141_360166/Senecavirus/413/297-321/1.0868293693693694	YP_003517871.1	32.0	103	67	2	43	348	405	505	1.57e-11	63.5	413	689	74.1	14.7	YP_003517871.1 gag-like protein [Lymantria xylina nucleopolyhedrovirus]
SRR33769988|k141_203134/Ailurivirus/259/156-204/1.1016058778625957	YP_009507248.1	41.0	83	46	1	8	256	393	472	2.7e-12	63.5	259	1084	96.1	7.4	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
SRR14381429|k141_11696/Avastrovirus/303/177-24/1.0243021985815604	YP_009845540.1	44.0	91	48	2	302	36	367	456	4.45e-12	63.5	303	629	88.1	14.3	YP_009845540.1 major tail protein [Salmonella phage SE13]
SRR25884681|k141_2179/Salivirus/354/60-30/1.0687988571428573	YP_184834.1	38.7	75	45	1	2	223	102	176	7.91e-12	63.2	354	302	62.7	24.8	YP_184834.1 protein-tyrosine phosphatase [Bracoviriform congregatae]
SRR33769988|k141_382975/Megrivirus/1073/875-833/1.042902734375	NP_077596.1	27.5	178	98	7	490	1020	6	153	8.68e-10	63.2	1073	447	49.5	33.1	NP_077596.1 serine-threonine kinase [Ectocarpus siliculosus virus 1]
SRR19115554|k141_10184/Sakobuvirus/387/363-336/1.1028620388349517	YP_008241828.1	57.7	52	22	0	346	191	738	789	1.64e-11	63.2	387	849	40.3	6.1	YP_008241828.1 phage tail tape measure protein [Cellulophaga phage phi46:1]
SRR19115554|k141_56590/Bopivirus/1166/621-1077/1.8883134306569345	YP_009315872.1	24.0	325	212	14	212	1135	2127	2433	1.96e-09	63.2	1166	2963	79.2	10.4	YP_009315872.1 polyprotein [Bradson virus]
SRR25884681|k141_2263/Rosavirus/545/84-123/1.1375517894736842	YP_009552700.1	35.4	127	76	4	155	520	13	138	1.14e-11	63.2	545	175	67.2	72.0	YP_009552700.1 SET [Rhynchobatus djiddensis adomavirus 1]
SRR14860657|k141_42247/Rafivirus/333/297-249/1.2752411607142855	YP_006590022.1	49.1	55	28	0	5	169	11	65	1.43e-13	63.2	333	66	49.5	83.3	YP_006590022.1 hypothetical protein B887_gp17 [Cronobacter phage phiES15]
SRR19115554|k141_11835/Oscivirus/538/36-249/1.4204381521739131	YP_009337351.1	28.9	121	85	1	41	400	1717	1837	1.08e-10	62.8	538	2920	66.9	4.1	YP_009337351.1 hypothetical protein [Hubei picorna-like virus 65]
SRR19115554|k141_1207/Cardiovirus/469/343-307/1.0310821052631578	YP_010085119.1	34.3	105	69	0	417	103	699	803	5.33e-11	62.8	469	960	67.2	10.9	YP_010085119.1 hypothetical protein KM538_s3gp1 [Shuangao chryso-like virus 1]
SRR19115554|k141_548/Aalivirus/485/173-131/1.0893267582417585	NP_958099.1	36.7	79	50	0	239	3	382	460	5.62e-11	62.8	485	545	48.9	14.5	NP_958099.1 NS1 [Mythimna loreyi densovirus]
SRR25884871|k141_372/Vesivirus/724/670-613/2.7137557575757576	YP_009666308.1	27.3	154	112	0	34	495	518	671	3.9e-10	62.8	724	1045	63.8	14.7	YP_009666308.1 Reverse Transcriptase, partial [Cladosporium fulvum T-1 virus]
SRR19115554|k141_2430/Ailurivirus/359/110-77/1.4807792727272726	YP_002854231.1	38.4	99	54	3	82	357	40	138	1.92e-11	62.4	359	358	76.9	27.7	YP_002854231.1 capsid protein [Aedes aegypti densovirus 2]
SRR19115554|k141_38805/Tremovirus/777/429-459/1.2347033272727272	YP_010109137.1	36.0	86	54	1	122	376	55	140	5.22e-11	62.4	777	151	32.8	57.0	YP_010109137.1 ABC-type histidine transport system, ATPase component [Flavobacterium phage vB_FspP_elemoD_13-5B]
SRR14381429|k141_2695/Lagovirus/327/273-186/1.6103157575757576	YP_009329963.1	49.2	59	30	0	327	151	2333	2391	1.67e-11	62.4	327	2676	54.1	2.2	YP_009329963.1 hypothetical protein 1 [Hubei earwig virus 3]
SRR30793080|k141_36769/Ampivirus/353/279-336/1.0887982113821135	YP_004957306.1	35.3	85	55	0	268	14	16	100	1.06e-11	62.4	353	251	72.2	33.9	YP_004957306.1 ABC transporter [Planktothrix phage PaV-LD]
SRR19115554|k141_22618/Torchivirus/981/147-171/1.1140289887640449	YP_010681733.1	36.5	74	47	0	267	46	3	76	1.71e-11	62.4	981	77	22.6	96.1	YP_010681733.1 hypothetical protein PQE76_gp115 [Bacillus phage vB_BsuS_PJN02]
SRR19115554|k141_13748/Hunnivirus/587/186-408/1.5980501818181816	YP_009333408.1	30.0	130	87	2	83	472	326	451	1.92e-10	62.4	587	754	66.4	16.7	YP_009333408.1 hypothetical protein 2 [Beihai picorna-like virus 100]
SRR14381429|k141_26004/Astroviridae/934/370-274/1.0492638857142855	YP_010804469.1	36.7	128	69	4	378	1	36	153	1.05e-09	62.4	934	458	40.5	25.8	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR19115554|k141_41455/Pasivirus/787/267-297/1.1128925806451613	YP_004508396.1	34.7	95	62	0	785	501	344	438	6.32e-10	62.4	787	589	36.2	16.1	YP_004508396.1 tail protein with peptidase activity [Clostridium phage phiCD38-2]
SRR30793080|k141_26230/Harkavirus/472/84-117/1.394932394366197	YP_010803578.1	51.7	60	28	1	15	191	78	137	9.25e-12	62.4	472	160	37.5	37.5	YP_010803578.1 cyclophilin-type peptidyl-prolyl cis-trans isomerase [Fadolivirus algeromassiliense]
SRR30793080|k141_4099/Harkavirus/341/194-125/1.2177833663366338	YP_001468781.1	34.4	93	56	2	23	286	220	312	2.34e-11	62.0	341	445	77.4	20.9	YP_001468781.1 ParB N-terminal domain-containing protein [Listeria phage B054]
SRR30793080|k141_19454/Ampivirus/713/597-636/1.1820727350427351	YP_009015647.1	29.5	149	93	4	641	207	146	286	3.69e-10	62.0	713	315	61.0	44.8	YP_009015647.1 ribonucleotide reductase large subunit [Bacillus phage G]
SRR14860657|k141_27794/Megrivirus/378/198-225/1.062803025210084	YP_009481642.1	36.0	86	54	1	340	83	274	358	3.58e-11	62.0	378	544	68.3	15.6	YP_009481642.1 Phosphohydrolase [Pandoravirus neocaledonia]
SRR30793080|k141_49518/Potamipivirus/541/70-4/1.1241833333333335	YP_010101446.1	49.2	61	30	1	189	7	3	62	7.78e-11	62.0	541	247	33.8	24.3	YP_010101446.1 ThyX-like thymidylate synthase [Streptomyces phage EGole]
SRR19115554|k141_17597/Avihepatovirus/536/245-218/1.003960573770492	YP_009140527.1	32.0	178	103	5	1	501	263	433	1.58e-10	62.0	536	506	93.5	33.8	YP_009140527.1 tail sheath [Flavobacterium phage FCL-2]
SRR30793080|k141_17964/Tremovirus/313/145-121/1.0305629787234043	YP_009212556.1	38.9	95	50	3	266	6	1	95	8.29e-12	61.6	313	210	83.4	45.2	YP_009212556.1 endolysin [Sinorhizobium phage phiN3]
SRR14381429|k141_2861/Astroviridae/482/473-368/1.791009831932773	YP_009333547.1	34.0	100	58	1	482	183	1659	1750	1.58e-10	61.6	482	1863	62.2	4.9	YP_009333547.1 hypothetical protein 1 [Beihai picorna-like virus 72]
SRR19115554|k141_15874/Megrivirus/1196/111-693/3.5558436090225563	YP_009333392.1	20.9	339	215	9	103	1080	1962	2260	6.43e-09	61.6	1196	2731	81.8	10.9	YP_009333392.1 hypothetical protein 1 [Beihai picorna-like virus 119]
SRR14381429|k141_25224/Salivirus/378/123-165/1.070410380952381	YP_009032583.1	35.4	113	72	1	3	341	30	141	1.47e-11	61.2	378	178	89.7	62.9	YP_009032583.1 hypothetical protein WP2_06 [Lactococcus phage WP-2]
SRR14381429|k141_7279/Enterovirus/326/99-321/1.3293366153846156	YP_009337725.1	38.2	102	61	1	15	320	1191	1290	4.06e-11	61.2	326	1675	93.9	6.0	YP_009337725.1 hypothetical protein 1 [Hubei picorna-like virus 22]
SRR30793080|k141_54718/Avisivirus/721/84-117/1.154276846846847	YP_293871.1	34.0	100	66	0	712	413	410	509	1.06e-09	61.2	721	534	41.6	18.7	YP_293871.1 putative phosphate permease [Emiliania huxleyi virus 86]
SRR14381429|k141_7054/Ailurivirus/374/77-47/1.047473358778626	YP_009408220.1	34.5	110	67	4	349	23	4	109	5.45e-11	61.2	374	334	87.4	31.7	YP_009408220.1 hypothetical protein CKM52_gp038 [Murmansk poxvirus]
SRR19115554|k141_25411/Sapovirus/389/129-168/1.0470842105263156	YP_009910636.1	39.4	94	53	2	368	99	88	181	3.65e-11	61.2	389	239	69.4	39.3	YP_009910636.1 endolysin [Bacillus phage SRT01hs]
SRR19115554|k141_26688/Crohivirus/311/299-95/2.148284047619048	YP_009182157.1	41.5	94	43	3	302	51	308	399	3.19e-11	61.2	311	573	81.0	16.1	YP_009182157.1 66 kDa protein [Penicillium aurantiogriseum partiti-like virus]
SRR30793080|k141_25333/Livupivirus/372/90-159/1.0857257024793388	YP_002455884.1	37.5	88	54	1	292	32	29	116	6.02e-12	60.8	372	118	70.2	74.6	YP_002455884.1 hypothetical protein SE1_gp48 [Salmonella phage SE1 (in:P22virus)]
SRR19115554|k141_47932/Ampivirus/493/454-82/1.864086557377049	YP_009333392.1	29.5	149	99	4	454	11	2227	2370	3.33e-10	60.8	493	2731	90.1	5.3	YP_009333392.1 hypothetical protein 1 [Beihai picorna-like virus 119]
SRR33769988|k141_143440/Parechovirus/3291/72-117/1.08003904	YP_009665762.1	24.8	161	115	4	2092	1619	235	392	4.85e-08	60.8	3291	799	14.4	19.8	YP_009665762.1 19.5g1 protein [Bracoviriform inaniti]
SRR33769988|k141_382536/Pasivirus/7782/390-435/1.1155858870967743	YP_009665827.1	27.3	205	127	8	4163	4711	225	429	1.12e-07	60.8	7782	589	7.1	34.8	YP_009665827.1 hypothetical protein CsmBV13.10 [Bracoviriform facetosae]
SRR33769988|k141_129560/Megrivirus/543/114-141/1.3347716806722687	NP_048132.1	30.4	135	86	2	526	122	186	312	4.21e-10	60.8	543	531	74.6	23.9	NP_048132.1 Reverse transcriptase [Melanoplus sanguinipes entomopoxvirus]
SRR14860657|k141_53376/Harkavirus/643/468-516/1.2274069306930693	YP_010087922.1	40.0	75	45	0	1	225	343	417	8.56e-10	60.8	643	484	35.0	15.5	YP_010087922.1 RNA-dependent DNA polymerase [Lymphocystis disease virus 4]
SRR33769988|k141_284644/Avisivirus/534/60-444/1.4362668322981365	NP_048132.1	42.2	90	48	3	81	338	285	374	3.91e-10	60.8	534	531	48.3	16.9	NP_048132.1 Reverse transcriptase [Melanoplus sanguinipes entomopoxvirus]
SRR14381429|k141_13031/Ampivirus/525/378-291/1.1964963366336634	YP_009611958.1	32.6	129	83	3	141	524	131	256	2.89e-10	60.5	525	268	73.1	47.0	YP_009611958.1 chaperone protein DnaJ [Agrobacterium phage Atu_ph07]
SRR33769988|k141_359716/Torchivirus/472/178-130/1.0931102459016395	YP_184879.1	42.6	54	30	1	2	163	383	435	3.33e-10	60.5	472	693	34.3	7.6	YP_184879.1 hypothetical protein CcBV_30.5 [Bracoviriform congregatae]
SRR33769988|k141_283514/Cosavirus/316/160-10/1.7371493023255815	NP_795382.1	35.2	105	65	2	315	1	126	227	6.19e-11	60.5	316	446	99.7	22.9	NP_795382.1 putative DNA polymerase III delta prime subunit [Streptococcus phage 315.1]
SRR14381429|k141_2849/Crohivirus/280/199-46/2.248630714285714	YP_009552119.1	32.6	92	58	1	276	1	2292	2379	5.99e-11	60.1	280	2569	98.6	3.4	YP_009552119.1 polyprotein [Varroa destructor virus 2]
SRR30793080|k141_50376/Kunsagivirus/301/220-139/1.5486339759036143	YP_010782552.1	33.3	99	60	2	3	299	441	533	7.13e-11	60.1	301	673	98.7	13.8	YP_010782552.1 threonyl-tRNA synthetase [Tupanvirus soda lake]
SRR14381429|k141_9829/Mamastrovirus/557/506-14/3.073123984375	YP_006905855.1	26.7	176	125	1	540	25	215	390	9.66e-10	60.1	557	886	92.6	19.9	YP_006905855.1 ORF1a [Astrovirus VA4]
SRR19115554|k141_10786/Caliciviridae/504/372-498/2.7298033333333334	YP_009342255.1	34.9	83	53	1	255	500	35	117	5.62e-10	60.1	504	535	48.8	15.5	YP_009342255.1 hypothetical protein 2 [Wuhan arthropod virus 3]
SRR33769988|k141_353849/Vesivirus/335/38-5/1.07382848	YP_008060288.1	46.7	60	32	0	196	17	7	66	1.13e-10	60.1	335	1159	53.7	5.2	YP_008060288.1 DNA polymerase [Streptomyces phage Zemlya]
SRR19115554|k141_38952/Vesivirus/313/69-207/1.1136750471698114	NP_619716.1	32.9	82	55	0	14	259	3091	3172	1.24e-10	59.7	313	3443	78.6	2.4	NP_619716.1 polyprotein [Maize chlorotic dwarf virus]
SRR30793080|k141_105954/Caliciviridae/357/225-267/1.1153208256880731	YP_008241981.1	35.2	105	61	2	356	63	154	258	1.8e-10	59.7	357	468	82.4	22.4	YP_008241981.1 phage portal protein [Cellulophaga phage phi10:1]
SRR19115554|k141_24348/Megrivirus/978/885-450/1.777021954887218	YP_009342325.1	26.3	179	121	6	945	427	1800	1973	1.5e-08	59.7	978	3700	53.1	4.7	YP_009342325.1 hypothetical protein [Wuhan house centipede virus 3]
SRR33769988|k141_98483/Harkavirus/412/171-219/1.057626605504587	YP_025041.1	45.6	68	36	1	45	245	203	270	2.22e-10	59.7	412	280	48.8	24.3	YP_025041.1 transposase [Lactobacillus phage phiAT3]
SRR19115554|k141_51863/Gallivirus/417/399-54/1.37455568	NP_116716.1	33.3	129	65	5	399	55	280	401	3.53e-10	59.7	417	539	82.7	22.6	NP_116716.1 RNA-dependent RNA polymerase [Discula destructiva virus 1]
SRR14860598|k141_6827/Astroviridae/945/447-531/1.1377552252252252	YP_004957306.1	25.4	209	139	5	943	329	52	247	4.71e-09	59.3	945	251	65.1	78.1	YP_004957306.1 ABC transporter [Planktothrix phage PaV-LD]
SRR19115554|k141_31688/Kunsagivirus/447/312-339/1.303914054054054	NP_049374.1	23.7	152	110	3	444	1	1661	1810	7.41e-10	59.3	447	2858	99.3	5.2	NP_049374.1 polyprotein [Sacbrood virus]
SRR30793080|k141_31365/Astroviridae/2302/1723-1246/1.337263092105263	YP_010662937.1	29.5	183	111	7	1677	1171	39	217	1.47e-08	59.3	2302	230	22.0	77.8	YP_010662937.1 protease [Rhizobium phage RL2RES]
SRR19115554|k141_140/Ampivirus/2400/936-984/1.50820936	YP_001285814.1	35.7	84	53	1	327	575	4	87	1.41e-09	59.3	2400	109	10.4	77.1	YP_001285814.1 head closure Hc1 [Geobacillus virus E2]
SRR30793080|k141_116599/Cardiovirus/461/342-366/1.0943273437499998	YP_009174129.1	36.7	98	57	2	342	49	169	261	6.05e-10	59.3	461	339	63.8	27.4	YP_009174129.1 putative alanine racemase [Yellowstone lake mimivirus]
SRR19115554|k141_19188/Hepatovirus/588/114-483/1.026002881355932	YP_010796391.1	26.8	142	101	2	59	475	1714	1855	2.45e-09	59.3	588	2359	70.9	6.0	YP_010796391.1 polyprotein [fipivirus C1]
SRR19115554|k141_27418/Torchivirus/1314/753-783/1.040847191011236	YP_002154333.1	31.2	93	62	1	860	1138	6	96	1.29e-08	58.9	1314	259	21.2	35.1	YP_002154333.1 DnaD-like helicase loader [Bacillus phage IEBH]
SRR33769988|k141_69385/Hunnivirus/317/83-41/1.0513297983870968	YP_003969745.1	72.5	40	11	0	149	30	22	61	2.23e-10	58.9	317	614	37.9	6.5	YP_003969745.1 putative eIF-2/eIF-5B [Cafeteria roenbergensis virus BV-PW1]
SRR19115554|k141_32027/Aphthovirus/635/54-84/1.1404028571428573	YP_009213702.1	33.3	90	60	0	398	129	229	318	3.25e-09	58.9	635	381	42.5	23.6	YP_009213702.1 putative transketolase central region-containing protein [Prochlorococcus phage P-TIM68]
SRR14381429|k141_17541/Sakobuvirus/269/72-261/2.0209852252252256	YP_009342053.1	46.6	73	38	1	45	263	2487	2558	1.31e-10	58.9	269	3023	81.4	2.4	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR19115554|k141_10594/Astroviridae/371/56-20/1.2387681018518517	YP_006560400.1	38.3	94	55	1	331	59	11	104	3.58e-10	58.9	371	349	73.6	26.9	YP_006560400.1 hypothetical protein B618_gp01 [Nonlabens phage P12024L]
SRR30793080|k141_113309/Avisivirus/389/233-200/1.3210272807017545	YP_007237592.1	33.6	107	60	2	321	16	16	116	4.75e-10	58.9	389	477	78.7	21.2	YP_007237592.1 DnaB-like replicative helicase [Cronobacter phage ENT47670]
SRR19115554|k141_57598/Crohivirus/348/273-39/4.469057738095238	YP_009505621.1	39.5	81	48	1	294	52	434	513	3.35e-10	58.9	348	881	69.8	9.1	YP_009505621.1 structural polyprotein [Chaetoceros tenuissimus RNA virus 01]
SRR30793080|k141_97792/Sapovirus/365/138-195/1.0236950806451612	YP_009797061.1	31.4	105	70	2	313	2	17	120	8.97e-11	58.5	365	153	85.5	68.0	YP_009797061.1 tail completion or Neck1 protein [Faecalibacterium phage FP_Brigit]
SRR19115554|k141_21332/Sakobuvirus/606/537-591/2.449917924528302	YP_006560343.1	37.3	102	54	2	27	332	75	166	9.6e-10	58.5	606	181	50.5	50.8	YP_006560343.1 hypothetical protein B617_gp03 [Nonlabens phage P12024S]
SRR19115554|k141_1203/Mamastrovirus/638/527-17/2.622594921875	YP_007003831.1	37.0	92	58	0	494	219	80	171	5.81e-09	58.5	638	844	43.3	10.9	YP_007003831.1 ORF1a [Porcine astrovirus 3]
SRR30793080|k141_116690/Tremovirus/335/9-42/1.0604342410714287	YP_009201496.1	32.2	87	54	1	71	331	122	203	3.55e-10	58.5	335	411	77.9	20.0	YP_009201496.1 portal protein [Lactobacillus phage iA2]
SRR30793080|k141_8161/Tremovirus/325/195-228/1.0308670895522387	YP_010677042.1	36.3	91	57	1	50	322	188	277	4.1e-10	58.2	325	341	84.0	26.4	YP_010677042.1 major head protein [Stenotrophomonas phage Salva]
SRR33769988|k141_31195/Ampivirus/571/373-292/1.158619051724138	YP_073558.1	29.2	120	84	1	215	571	124	243	4.33e-09	58.2	571	483	62.5	24.8	YP_073558.1 RNA-dependent DNA polymerase [lymphocystis disease virus-China]
SRR19115554|k141_34869/Rafivirus/351/129-186/1.1617934615384615	YP_010656396.1	44.4	72	29	2	333	151	99	170	3.42e-10	58.2	351	238	52.1	30.3	YP_010656396.1 DNA methylase [Arthrobacter phage SilentRX]
SRR30793080|k141_65837/Sicinivirus/409/370-343/1.0376233944954127	YP_010078544.1	46.8	79	35	3	18	236	27	104	7.8e-10	58.2	409	282	53.5	27.7	YP_010078544.1 hypothetical protein KMC49_gp05 [Ralstonia phage Firinga]
SRR19115554|k141_43136/Hepatovirus/388/33-330/1.8500988983050848	YP_009337351.1	29.5	122	82	1	23	388	1631	1748	1.01e-09	58.2	388	2920	94.3	4.0	YP_009337351.1 hypothetical protein [Hubei picorna-like virus 65]
SRR19115554|k141_14017/Kunsagivirus/377/191-26/2.2787204132231405	NP_919029.1	27.5	120	77	2	377	45	767	885	8.87e-10	58.2	377	2987	88.3	4.0	NP_919029.1 polyprotein [Ectropis obliqua picorna-like virus]
SRR30793080|k141_49279/Rafivirus/306/297-39/1.183494	YP_010779423.1	43.5	62	30	1	305	120	302	358	4.88e-10	57.8	306	546	60.8	10.4	YP_010779423.1 helicase [Moumouvirus goulette]
SRR30793080|k141_101454/Aquamavirus/448/205-172/1.0159896261682244	YP_010357538.1	39.7	68	41	0	27	230	169	236	2.21e-09	57.8	448	662	45.5	10.3	YP_010357538.1 transposase [Winogradskyella phage Peternella_1]
SRR19115554|k141_8702/Mosavirus/380/171-324/1.1717540076335875	YP_009337104.1	35.1	114	66	4	24	347	1627	1738	1.24e-09	57.8	380	2458	85.3	4.6	YP_009337104.1 hypothetical protein 1 [Hubei picorna-like virus 69]
SRR33769988|k141_237196/Megrivirus/674/324-351/1.302989075630252	YP_010087922.1	31.7	126	72	2	625	257	269	383	1.14e-08	57.8	674	484	54.7	23.8	YP_010087922.1 RNA-dependent DNA polymerase [Lymphocystis disease virus 4]
SRR33769988|k141_350962/Crohivirus/1218/822-636/1.614775119047619	YP_010800590.1	26.8	138	96	3	828	415	166	298	5.19e-08	57.4	1218	303	34.0	43.9	YP_010800590.1 replication associated protein [Marmot associated feces virus 4]
SRR14860598|k141_21760/Aalivirus/352/192-219/1.1127445871559634	YP_010668070.1	38.0	79	48	1	7	240	12	90	2.97e-10	57.4	352	171	66.5	46.2	YP_010668070.1 deoxyribonucleoside 5' monophosphate phosphatase [Alteromonas phage ZP6]
SRR33769988|k141_368017/Astroviridae/262/145-97/1.0770593137254902	YP_009666308.1	38.0	71	44	0	222	10	788	858	4.14e-10	57.4	262	1045	81.3	6.8	YP_009666308.1 Reverse Transcriptase, partial [Cladosporium fulvum T-1 virus]
SRR30793080|k141_16513/Lagovirus/1123/466-376/1.1048461344537814	YP_010782237.1	32.6	89	56	1	456	722	4	88	6.96e-08	57.4	1123	435	23.8	19.5	YP_010782237.1 amino oxidase family protein [Tupanvirus soda lake]
SRR33769988|k141_323836/Salivirus/589/106-52/1.048826851851852	YP_008798249.1	39.4	109	56	2	349	32	1	102	1.07e-08	57.4	589	1093	54.0	9.3	YP_008798249.1 tail length tape measure protein [Streptococcus phage phiBHN167]
SRR14860657|k141_41220/Rafivirus/728/608-551/1.008035221238938	YP_004894780.1	41.6	77	41	2	728	510	601	677	2.31e-08	57.4	728	680	30.1	11.3	YP_004894780.1 glucose-methanol-choline oxidoreductase [Megavirus chiliensis]
SRR19115554|k141_10676/Hepatovirus/425/419-131/2.8826186440677963	YP_008130309.1	37.2	113	66	4	335	3	653	762	2.73e-09	57.4	425	3245	78.4	3.4	YP_008130309.1 polyprotein [Nilaparvata lugens honeydew virus-2]
SRR33769988|k141_105001/Astroviridae/550/82-22/1.0043084403669724	YP_009216138.1	27.1	177	86	5	549	82	15	169	3.88e-09	57.4	550	250	85.1	62.0	YP_009216138.1 membrane protein [Bacillus phage Shanette]
SRR14381429|k141_17503/Crohivirus/269/188-35/2.2540834523809523	YP_009552119.1	33.7	86	53	1	265	8	2292	2373	4.57e-10	57.4	269	2569	95.9	3.2	YP_009552119.1 polyprotein [Varroa destructor virus 2]
SRR14381429|k141_10550/Crohivirus/311/221-8/1.9616863095238093	YP_009345033.1	32.4	102	67	2	304	2	84	184	1e-09	57.0	311	753	97.4	13.4	YP_009345033.1 hypothetical protein 2 [Wuhan insect virus 33]
SRR30793080|k141_24381/Aalivirus/558/84-60/1.0010898148148146	YP_009482503.1	40.7	86	49	1	73	330	59	142	4.24e-09	57.0	558	218	46.2	38.5	YP_009482503.1 Nucleoside deaminase [Pandoravirus neocaledonia]
SRR30793080|k141_94652/Hunnivirus/804/606-633/1.1538871551724137	NP_048412.1	31.7	104	58	4	408	109	288	382	4.43e-08	57.0	804	638	37.3	14.9	NP_048412.1 methyltransferase [Paramecium bursaria Chlorella virus 1]
SRR30793080|k141_27499/Tremovirus/312/54-75/1.1297031395348838	YP_009777810.1	78.8	33	7	0	207	305	1	33	3.98e-10	57.0	312	200	31.7	16.5	YP_009777810.1 DNA methyltransferase [uncultured phage_MedDCM-OCT-S45-C18]
SRR30793080|k141_119273/Sapovirus/321/147-198/1.014407542372881	YP_009222578.1	58.0	50	19	1	317	174	346	395	1.06e-09	57.0	321	462	44.9	10.8	YP_009222578.1 hypothetical protein AXJ08_gp28 [Rhodoferax phage P26218]
SRR30793080|k141_42385/Lagovirus/527/6-36/1.0199401293103447	YP_010669388.1	32.5	169	87	9	505	38	751	905	9.15e-09	57.0	527	1517	88.8	10.2	YP_010669388.1 hypothetical protein PQC10_gp187 [Synechococcus phage S-H9-2]
SRR14381429|k141_21324/Tremovirus/410/219-246/1.1628227906976745	YP_009785092.1	49.3	71	34	2	21	233	38	106	3.01e-10	56.6	410	108	52.0	63.9	YP_009785092.1 transcriptional regulator [Burkholderia phage AP3]
SRR33769988|k141_286534/Crohivirus/446/183-231/1.102628173076923	YP_001029359.1	35.9	131	67	8	64	426	5	128	1.54e-09	56.6	446	179	81.4	69.3	YP_001029359.1 GfV-B16-ORF1 [Ichnoviriform fumiferanae]
SRR30793080|k141_18530/Torchivirus/577/120-138/1.1396934146341462	YP_010765849.1	53.2	47	22	0	210	70	1	47	1.46e-09	56.6	577	123	24.4	38.2	YP_010765849.1 putative carbon storage regulator protein [Pseudomonas phage phiC725A]
SRR30793080|k141_96040/Harkavirus/301/6-36/1.0089222522522523	NP_958181.1	39.0	100	57	3	300	1	137	232	1.17e-09	56.6	301	423	99.7	22.7	NP_958181.1 major head protein [Shigella phage Sf6]
SRR33769988|k141_198574/Livupivirus/313/262-205/1.0840693548387097	YP_010781949.1	29.0	100	71	0	3	302	137	236	9.29e-10	56.6	313	259	95.8	38.6	YP_010781949.1 hypothetical protein QJ857_gp0758 [Tupanvirus soda lake]
SRR30793080|k141_18751/Harkavirus/336/63-18/1.0840654285714286	YP_009802616.1	37.6	85	46	1	103	336	1	85	9.33e-10	56.2	336	192	69.6	44.3	YP_009802616.1 major tail protein [Microbacterium phage Krampus]
SRR19115554|k141_17776/Caliciviridae/400/198-339/1.443198	YP_009508869.1	33.9	115	66	4	8	334	1499	1609	5.31e-09	56.2	400	1849	81.8	6.0	YP_009508869.1 polyprotein [Grapevine fabavirus]
SRR19115554|k141_17258/Astroviridae/314/234-288/1.0910424770642202	YP_009345111.1	35.1	94	57	3	6	284	259	349	1.84e-09	56.2	314	449	88.9	20.3	YP_009345111.1 Capsid [Wuhan pillworm virus 3]
