qseqid	sseqid	pident	align_len	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovhsp	scovhsp	stitle
SRR14381429|k141_7309/Gallivirus/489/168-204/1.206148245614035	YP_009302537.1	37.5	96	56	1	457	170	92	183	8.46e-09	55.1	489	183	58.9	50.3	YP_009302537.1 diguanylate cyclase [Bacillus phage SP-15]
SRR14381429|k141_30163/Mamastrovirus/635/461-407/1.2305373394495414	YP_006907848.1	27.5	160	105	4	477	13	516	669	1.48e-07	54.3	635	698	73.2	22.1	YP_006907848.1 S-layer domain-containing protein [Bacillus phage BCP78]
SRR14381429|k141_18450/Ampivirus/348/285-168/1.086570472440945	YP_009626041.1	30.2	116	62	4	340	41	241	353	3.1e-08	53.1	348	382	86.2	29.6	YP_009626041.1 transcriptional regulator [Vibrio phage VP4B]
SRR14381429|k141_9268/Kunsagivirus/329/149-56/1.6137360240963854	YP_010804160.1	30.3	109	74	2	2	325	396	503	1.3e-07	51.2	329	646	98.5	16.7	YP_010804160.1 long-chain fatty acid CoA synthetase [Fadolivirus algeromassiliense]
SRR14381429|k141_25342/Vesivirus/364/240-276/1.0026306349206349	YP_009325851.1	62.5	32	12	0	361	266	501	532	2.54e-07	50.8	364	540	26.4	5.9	YP_009325851.1 CTP synthetase [Only Syngen Nebraska virus 5]
SRR14381429|k141_19910/Sapovirus/431/248-209/1.0641330645161289	NP_660178.1	31.7	101	53	1	103	357	108	208	5.04e-07	50.8	431	829	59.2	12.2	NP_660178.1 RNA-dependent RNA polymerase [Saccharomyces 20S RNA narnavirus]
SRR14381429|k141_30331/Tremovirus/209/168-204/1.1229827272727273	YP_009337628.1	33.8	65	43	0	15	209	83	147	5.73e-08	50.4	209	2405	93.3	2.7	YP_009337628.1 hypothetical protein 3 [Sanxia water strider virus 7]
SRR14381429|k141_12952/Sakobuvirus/399/111-72/1.2165973786407769	YP_009850177.1	40.7	54	32	0	219	380	149	202	2.72e-07	50.4	399	210	40.6	25.7	YP_009850177.1 RNA polymerase subunit alpha [Bacillus phage vB_BmeM-Goe8]
SRR14381429|k141_5306/Potamipivirus/541/472-418/1.2620615322580646	YP_009791355.1	43.5	46	26	0	404	541	242	287	1.4e-06	50.4	541	385	25.5	11.9	YP_009791355.1 phosphatase [Synechococcus phage Bellamy]
SRR14381429|k141_2458/Lagovirus/549/87-108/1.1562178703703705	YP_010740211.1	27.9	154	97	6	461	33	4	154	1.51e-06	50.1	549	260	78.1	58.1	YP_010740211.1 chromosome (plasmid) partitioning protein [Bacillus phage FADO]
SRR14381429|k141_21050/Cosavirus/301/274-1/2.2599579069767444	YP_009342326.1	29.3	99	66	1	297	1	2463	2557	2.59e-07	50.1	301	3930	98.7	2.4	YP_009342326.1 hypothetical protein [Wuhan house centipede virus 2]
SRR14381429|k141_20562/Astroviridae/398/395-95/4.641680666666667	NP_059944.1	35.5	110	63	3	360	46	99	205	1.73e-06	48.9	398	844	79.1	12.7	NP_059944.1 nonstructural protein, putative serine protase [Mamastrovirus 13]
SRR14381429|k141_32871/Tremovirus/433/108-156/1.05989	YP_009818192.1	25.4	138	98	3	415	2	29	161	2.83e-06	48.5	433	366	95.6	36.3	YP_009818192.1 tellurite resistance [Lactobacillus phage Lpa804]
SRR14381429|k141_24490/Ailurivirus/378/27-75/1.284921909090909	YP_009336575.1	33.3	126	78	4	376	2	2264	2384	2.04e-06	48.5	378	3061	99.2	4.0	YP_009336575.1 hypothetical protein [Hubei picorna-like virus 29]
SRR14381429|k141_5804/Sapovirus/611/230-137/1.2337882627118644	YP_009329869.1	71.4	28	8	0	239	156	282	309	1.38e-05	48.1	611	468	13.7	6.0	YP_009329869.1 RdRp [Beihai barnacle virus 13]
SRR14381429|k141_8869/Vesivirus/2135/545-503/1.1016510185185184	YP_009850177.1	35.9	64	38	1	1274	1465	149	209	5.84e-05	48.1	2135	210	9.0	29.0	YP_009850177.1 RNA polymerase subunit alpha [Bacillus phage vB_BmeM-Goe8]
SRR14381429|k141_36906/Astroviridae/540/78-393/1.5869406666666668	YP_010804469.1	33.3	102	61	4	235	522	38	138	9.08e-06	48.1	540	458	53.3	22.1	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_9829/Astroviridae/797/411-768/1.0471452	YP_010804469.1	40.4	57	34	0	606	776	38	94	5.45e-05	47.4	797	458	21.5	12.4	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_11185/Sicinivirus/1585/693-720/1.1952391735537191	YP_009015548.1	32.8	58	39	0	185	12	1	58	9.7e-05	47.0	1585	209	11.0	27.8	YP_009015548.1 ABC transporter [Bacillus phage G]
SRR14381429|k141_29337/Limnipivirus/608/318-351/1.0113191666666663	YP_008241666.1	26.7	101	68	2	581	285	210	306	2.85e-05	47.0	608	327	48.8	29.7	YP_008241666.1 membrane protein [Cellulophaga phage phi17:2]
SRR14381429|k141_31291/Lagovirus/914/878-845/1.0501581896551724	YP_010298831.1	27.1	133	84	4	228	593	107	237	0.000304	45.1	914	287	40.0	45.6	YP_010298831.1 ribose-phosphate pyrophosphokinase [Klebsiella phage vB_KpM_FBKp24]
SRR14381429|k141_19212/Norovirus/377/129-213/1.0945208181818182	YP_008240755.1	28.9	90	60	2	298	29	221	306	0.000434	41.6	377	327	71.6	26.3	YP_008240755.1 membrane protein [Cellulophaga phage phi4:1]
SRR14381429|k141_19307/Senecavirus/345/234-198/1.1519192857142857	YP_010804469.1	30.5	118	69	4	2	343	48	156	0.000637	40.8	345	458	99.1	23.8	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
